county.name	candidate.name	vote.percent	vote.count	state_fips	year
Autauga	Humphrey	20	1553	01	1968
Autauga	Nixon	7.8	606	01	1968
Autauga	Wallace	71	5523	01	1968
Autauga	Other	1.2	94	01	1968
Baldwin	Humphrey	9.9	1821	01	1968
Baldwin	Nixon	11.7	2154	01	1968
Baldwin	Wallace	77	14167	01	1968
Baldwin	Other	1.4	262	01	1968
Barbour	Humphrey	23.9	1898	01	1968
Barbour	Nixon	4.9	386	01	1968
Barbour	Wallace	69.1	5491	01	1968
Barbour	Other	2.2	171	01	1968
Bibb	Humphrey	14	652	01	1968
Bibb	Nixon	5.6	263	01	1968
Bibb	Wallace	80.2	3746	01	1968
Bibb	Other	0.3	12	01	1968
Blount	Humphrey	3.6	331	01	1968
Blount	Nixon	22.2	2013	01	1968
Blount	Wallace	71.9	6536	01	1968
Blount	Other	2.3	206	01	1968
Bullock	Humphrey	45.2	1964	01	1968
Bullock	Nixon	4.4	190	01	1968
Bullock	Wallace	49.7	2161	01	1968
Bullock	Other	0.7	32	01	1968
Butler	Humphrey	16.8	1240	01	1968
Butler	Nixon	6.8	500	01	1968
Butler	Wallace	76.1	5601	01	1968
Butler	Other	0.3	20	01	1968
Calhoun	Humphrey	15.5	4146	01	1968
Calhoun	Nixon	11.4	3061	01	1968
Calhoun	Wallace	71.7	19211	01	1968
Calhoun	Other	1.3	357	01	1968
Chambers	Humphrey	12.8	1358	01	1968
Chambers	Nixon	10.2	1082	01	1968
Chambers	Wallace	74.1	7885	01	1968
Chambers	Other	2.9	311	01	1968
Cherokee	Humphrey	8.1	462	01	1968
Cherokee	Nixon	6	343	01	1968
Cherokee	Wallace	84	4773	01	1968
Cherokee	Other	1.9	107	01	1968
Chilton	Humphrey	6.4	566	01	1968
Chilton	Nixon	18	1602	01	1968
Chilton	Wallace	74.3	6611	01	1968
Chilton	Other	1.4	123	01	1968
Choctaw	Humphrey	26.9	1641	01	1968
Choctaw	Nixon	2.9	176	01	1968
Choctaw	Wallace	69.8	4250	01	1968
Choctaw	Other	0.4	26	01	1968
Clarke	Humphrey	19.9	1717	01	1968
Clarke	Nixon	5.7	488	01	1968
Clarke	Wallace	71.5	6168	01	1968
Clarke	Other	2.9	253	01	1968
Clay	Humphrey	5.1	256	01	1968
Clay	Nixon	14	706	01	1968
Clay	Wallace	80.3	4048	01	1968
Clay	Other	0.7	34	01	1968
Cleburne	Humphrey	4	160	01	1968
Cleburne	Nixon	12.1	485	01	1968
Cleburne	Wallace	83	3314	01	1968
Cleburne	Other	0.9	36	01	1968
Coffee	Humphrey	9.9	1071	01	1968
Coffee	Nixon	6.3	682	01	1968
