county.name	candidate.name	vote.percent	vote.count	state_fips	year
Coffee	Nixon	23.5	1381	01	1960
Coffee	Unpledged	0	0	01	1960
Coffee	Other	0.3	16	01	1960
Colbert	Kennedy	71.9	7550	01	1960
Colbert	Nixon	26.8	2815	01	1960
Colbert	Unpledged	0	0	01	1960
Colbert	Other	1.4	143	01	1960
Conecuh	Kennedy	72.2	1815	01	1960
Conecuh	Nixon	25.8	650	01	1960
Conecuh	Unpledged	0	0	01	1960
Conecuh	Other	2	50	01	1960
Coosa	Kennedy	58	1493	01	1960
Coosa	Nixon	41.7	1073	01	1960
Coosa	Unpledged	0	0	01	1960
Coosa	Other	0.3	9	01	1960
Covington	Kennedy	73.4	5744	01	1960
Covington	Nixon	26.2	2047	01	1960
Covington	Unpledged	0	0	01	1960
Covington	Other	0.4	33	01	1960
Crenshaw	Kennedy	83.5	2923	01	1960
Crenshaw	Nixon	16.4	573	01	1960
Crenshaw	Unpledged	0	0	01	1960
Crenshaw	Other	0.1	5	01	1960
Cullman	Kennedy	59.9	6346	01	1960
Cullman	Nixon	40.1	4248	01	1960
Cullman	Unpledged	0	0	01	1960
Cullman	Other	0	5	01	1960
Dale	Kennedy	60.8	2563	01	1960
Dale	Nixon	38.7	1634	01	1960
Dale	Unpledged	0	0	01	1960
Dale	Other	0.5	21	01	1960
Dallas	Kennedy	41.7	2103	01	1960
Dallas	Nixon	56.9	2872	01	1960
Dallas	Unpledged	0	0	01	1960
Dallas	Other	1.4	69	01	1960
DeKalb	Kennedy	51.1	5844	01	1960
DeKalb	Nixon	48.8	5585	01	1960
DeKalb	Unpledged	0	0	01	1960
DeKalb	Other	0.1	12	01	1960
Elmore	Kennedy	63.6	3440	01	1960
Elmore	Nixon	35.5	1919	01	1960
Elmore	Unpledged	0	0	01	1960
Elmore	Other	0.9	50	01	1960
Escambia	Kennedy	67.6	3990	01	1960
Escambia	Nixon	30.7	1810	01	1960
Escambia	Unpledged	0	0	01	1960
Escambia	Other	1.8	105	01	1960
Etowah	Kennedy	66.3	14372	01	1960
Etowah	Nixon	32.9	7128	01	1960
Etowah	Unpledged	0	0	01	1960
Etowah	Other	0.9	185	01	1960
Fayette	Kennedy	54.1	2274	01	1960
Fayette	Nixon	45.7	1923	01	1960
Fayette	Unpledged	0	0	01	1960
Fayette	Other	0.2	8	01	1960
Franklin	Kennedy	45.6	3422	01	1960
Franklin	Nixon	54.2	4069	01	1960
Franklin	Unpledged	0	0	01	1960
Franklin	Other	0.2	16	01	1960
Geneva	Kennedy	66.9	3050	01	1960
Geneva	Nixon	32.9	1502	01	1960
Geneva	Unpledged	0	0	01	1960
Geneva	Other	0.2	7	01	1960
Greene	Kennedy	64.4	723	01	1960
Greene	Nixon	33.9	381	01	1960
Greene	Unpledged	0	0	01	1960
Greene	Other	1.7	19	01	1960
Hale	Kennedy	63.5	1309	01	1960
Hale	Nixon	36	741	01	1960
Hale	Unpledged	0	0	01	1960
Hale	Other	0.5	10	01	1960
Henry	Kennedy	77.9	2115	01	1960
Henry	Nixon	21.7	588	01	1960
Henry	Unpledged	0	0	01	1960
Henry	Other	0.4	11	01	1960
Houston	Kennedy	48.6	3897	01	1960
Houston	Nixon	50.6	4055	01	1960
Houston	Unpledged	0	0	01	1960
Houston	Other	0.8	65	01	1960
Jackson	Kennedy	69.9	4789	01	1960
Jackson	Nixon	29.7	2036	01	1960
Jackson	Unpledged	0	0	01	1960
Jackson	Other	0.3	23	01	1960
Jefferson	Kennedy	41.9	44369	01	1960
Jefferson	Nixon	56.7	60004	01	1960
Jefferson	Unpledged	0	0	01	1960
Jefferson	Other	1.4	1525	01	1960
Lamar	Kennedy	70.4	2386	01	1960
Lamar	Nixon	28.4	964	01	1960
Lamar	Unpledged	0	0	01	1960
Lamar	Other	1.2	41	01	1960
Lauderdale	Kennedy	70.1	8565	01	1960
Lauderdale	Nixon	29.2	3570	01	1960
Lauderdale	Unpledged	0	0	01	1960
Lauderdale	Other	0.7	84	01	1960
Lawrence	Kennedy	68.1	2929	01	1960
Lawrence	Nixon	31.7	1365	01	1960
Lawrence	Unpledged	0	0	01	1960
Lawrence	Other	0.2	7	01	1960
Lee	Kennedy	61.6	3759	01	1960
Lee	Nixon	37.7	2301	01	1960
Lee	Unpledged	0	0	01	1960
Lee	Other	0.6	39	01	1960
Limestone	Kennedy	80.6	4147	01	1960
Limestone	Nixon	19.3	991	01	1960
Limestone	Unpledged	0	0	01	1960
Limestone	Other	0.2	8	01	1960
Lowndes	Kennedy	64.2	796	01	1960
Lowndes	Nixon	34.8	432	01	1960
Lowndes	Unpledged	0	0	01	1960
Lowndes	Other	1	12	01	1960
Macon	Kennedy	59.5	1327	01	1960
Macon	Nixon	39.3	877	01	1960
Macon	Unpledged	0	0	01	1960
Macon	Other	1.1	25	01	1960
Madison	Kennedy	66.9	10959	01	1960
Madison	Nixon	32.3	5299	01	1960
Madison	Unpledged	0	0	01	1960
Madison	Other	0.8	128	01	1960
Marengo	Kennedy	51.5	1436	01	1960
Marengo	Nixon	44.2	1235	01	1960
Marengo	Unpledged	0	0	01	1960
Marengo	Other	4.3	120	01	1960
Marion	Kennedy	51.2	3099	01	1960
Marion	Nixon	48.5	2938	01	1960
Marion	Unpledged	0	0	01	1960
Marion	Other	0.3	17	01	1960
Marshall	Kennedy	65.9	6595	01	1960
Marshall	Nixon	34	3398	01	1960
Marshall	Unpledged	0	0	01	1960
Marshall	Other	0.1	8	01	1960
Mobile	Kennedy	52.5	28626	01	1960
Mobile	Nixon	45.1	24608	01	1960
Mobile	Unpledged	0	0	01	1960
Mobile	Other	2.4	1308	01	1960
Monroe	Kennedy	67.6	2130	01	1960
Monroe	Nixon	31.4	989	01	1960
Monroe	Unpledged	0	0	01	1960
Monroe	Other	1.1	34	01	1960
Montgomery	Kennedy	43.9	9421	01	1960
Montgomery	Nixon	54.9	11778	01	1960
Montgomery	Unpledged	0	0	01	1960
Montgomery	Other	1.2	249	01	1960
Morgan	Kennedy	64.1	7822	01	1960
Morgan	Nixon	35.7	4357	01	1960
Morgan	Unpledged	0	0	01	1960
Morgan	Other	0.2	21	01	1960
Perry	Kennedy	54.3	973	01	1960
Perry	Nixon	41.5	744	01	1960
Perry	Unpledged	0	0	01	1960
Perry	Other	4.2	75	01	1960
Pickens	Kennedy	58.2	1836	01	1960
Pickens	Nixon	40.5	1277	01	1960
Pickens	Unpledged	0	0	01	1960
Pickens	Other	1.4	43	01	1960
Pike	Kennedy	76.9	3421	01	1960
Pike	Nixon	22.6	1006	01	1960
Pike	Unpledged	0	0	01	1960
Pike	Other	0.5	21	01	1960
Randolph	Kennedy	64.7	3175	01	1960
Randolph	Nixon	34.6	1697	01	1960
Randolph	Unpledged	0	0	01	1960
Randolph	Other	0.7	33	01	1960
Russell	Kennedy	65.7	3480	01	1960
Russell	Nixon	33.4	1770	01	1960
Russell	Unpledged	0	0	01	1960
Russell	Other	0.9	48	01	1960
St. Clair	Kennedy	53.9	3039	01	1960
St. Clair	Nixon	45.9	2589	01	1960
St. Clair	Unpledged	0	0	01	1960
St. Clair	Other	0.2	12	01	1960
Shelby	Kennedy	50.2	3225	01	1960
Shelby	Nixon	49.1	3157	01	1960
Shelby	Unpledged	0	0	01	1960
Shelby	Other	0.7	46	01	1960
Sumter	Kennedy	52.3	765	01	1960
Sumter	Nixon	42.6	623	01	1960
Sumter	Unpledged	0	0	01	1960
Sumter	Other	5.1	74	01	1960
Talladega	Kennedy	54.4	5729	01	1960
Talladega	Nixon	44.9	4723	01	1960
Talladega	Unpledged	0	0	01	1960
Talladega	Other	0.7	77	01	1960
Tallapoosa	Kennedy	71.4	5460	01	1960
Tallapoosa	Nixon	28.1	2150	01	1960
Tallapoosa	Unpledged	0	0	01	1960
Tallapoosa	Other	0.5	38	01	1960
Tuscaloosa	Kennedy	59	8254	01	1960
Tuscaloosa	Nixon	40	5598	01	1960
Tuscaloosa	Unpledged	0	0	01	1960
Tuscaloosa	Other	1	140	01	1960
Walker	Kennedy	59.7	8109	01	1960
Walker	Nixon	40.3	5463	01	1960
Walker	Unpledged	0	0	01	1960
Washington	Kennedy	69.5	1929	01	1960
Washington	Nixon	28.5	792	01	1960
Washington	Unpledged	0	0	01	1960
Washington	Other	2	55	01	1960
Wilcox	Kennedy	63.5	905	01	1960
Wilcox	Nixon	36	513	01	1960
Wilcox	Unpledged	0	0	01	1960
Wilcox	Other	0.5	7	01	1960
Winston	Kennedy	32.9	1681	01	1960
Winston	Nixon	67	3421	01	1960
Winston	Unpledged	0	0	01	1960
Winston	Other	0.1	3	01	1960
District 1	Kennedy	58.8	257	02	1960
District 1	Nixon	41.2	180	02	1960
District 1	Unpledged	0	0	02	1960
District 2	Kennedy	47.5	1916	02	1960
District 2	Nixon	52.5	2115	02	1960
District 2	Unpledged	0	0	02	1960
District 3	Kennedy	47.2	763	02	1960
District 3	Nixon	52.8	853	02	1960
District 3	Unpledged	0	0	02	1960
District 4	Kennedy	53.4	1227	02	1960
District 4	Nixon	46.6	1069	02	1960
District 4	Unpledged	0	0	02	1960
District 5	Kennedy	47.5	2105	02	1960
District 5	Nixon	52.5	2330	02	1960
District 5	Unpledged	0	0	02	1960
District 6	Kennedy	56.9	675	02	1960
District 6	Nixon	43.1	512	02	1960
District 6	Unpledged	0	0	02	1960
District 7	Kennedy	50	318	02	1960
District 7	Nixon	50	318	02	1960
District 7	Unpledged	0	0	02	1960
District 8	Kennedy	52.2	410	02	1960
District 8	Nixon	47.8	375	02	1960
District 8	Unpledged	0	0	02	1960
District 9	Kennedy	47.8	1054	02	1960
District 9	Nixon	52.2	1153	02	1960
District 9	Unpledged	0	0	02	1960
District 10	Kennedy	46.3	9581	02	1960
District 10	Nixon	53.7	11119	02	1960
District 10	Unpledged	0	0	02	1960
District 11	Kennedy	52.7	634	02	1960
District 11	Nixon	47.3	568	02	1960
District 11	Unpledged	0	0	02	1960
District 12	Kennedy	52.7	1120	02	1960
District 12	Nixon	47.3	1005	02	1960
District 12	Unpledged	0	0	02	1960
District 13	Kennedy	57.9	867	02	1960
District 13	Nixon	42.1	631	02	1960
District 13	Unpledged	0	0	02	1960
District 14	Kennedy	70.4	443	02	1960
District 14	Nixon	29.6	186	02	1960
District 14	Unpledged	0	0	02	1960
District 15	Kennedy	63	634	02	1960
District 15	Nixon	37	372	02	1960
District 15	Unpledged	0	0	02	1960
District 16	Kennedy	28.9	255	02	1960
District 16	Nixon	71.1	626	02	1960
District 16	Unpledged	0	0	02	1960
District 17	Kennedy	43.7	279	02	1960
District 17	Nixon	56.3	360	02	1960
District 17	Unpledged	0	0	02	1960
District 18	Kennedy	54.9	536	02	1960
District 18	Nixon	45.1	440	02	1960
District 18	Unpledged	0	0	02	1960
District 19	Kennedy	50.9	4780	02	1960
District 19	Nixon	49.1	4614	02	1960
District 19	Unpledged	0	0	02	1960
District 20	Kennedy	59.7	304	02	1960
District 20	Nixon	40.3	205	02	1960
District 20	Unpledged	0	0	02	1960
District 21	Kennedy	56.2	246	02	1960
District 21	Nixon	43.8	192	02	1960
District 21	Unpledged	0	0	02	1960
District 22	Kennedy	36.1	323	02	1960
District 22	Nixon	63.9	571	02	1960
District 22	Unpledged	0	0	02	1960
District 23	Kennedy	44	791	02	1960
District 23	Nixon	56	1008	02	1960
District 23	Unpledged	0	0	02	1960
District 24	Kennedy	65.8	291	02	1960
District 24	Nixon	34.2	151	02	1960
District 24	Unpledged	0	0	02	1960
Apache	Kennedy	48.2	1459	04	1960
Apache	Nixon	51.7	1568	04	1960
Apache	Unpledged	0	0	04	1960
Apache	Other	0.1	3	04	1960
Cochise	Kennedy	49.4	7419	04	1960
Cochise	Nixon	50.5	7572	04	1960
Cochise	Unpledged	0	0	04	1960
Cochise	Other	0.1	16	04	1960
Coconino	Kennedy	45.4	4065	04	1960
Coconino	Nixon	54.4	4870	04	1960
Coconino	Unpledged	0	0	04	1960
Coconino	Other	0.1	9	04	1960
Gila	Kennedy	57.9	5251	04	1960
Gila	Nixon	42	3806	04	1960
Gila	Unpledged	0	0	04	1960
Gila	Other	0.1	8	04	1960
Graham	Kennedy	45.6	2091	04	1960
Graham	Nixon	54.4	2491	04	1960
Graham	Unpledged	0	0	04	1960
Graham	Other	0	1	04	1960
Greenlee	Kennedy	70	3069	04	1960
Greenlee	Nixon	29.9	1313	04	1960
Greenlee	Unpledged	0	0	04	1960
Greenlee	Other	0.1	4	04	1960
Maricopa	Kennedy	40.6	86834	04	1960
Maricopa	Nixon	59.4	127090	04	1960
Maricopa	Unpledged	0	0	04	1960
Maricopa	Other	0.1	135	04	1960
Mohave	Kennedy	44.1	1303	04	1960
Mohave	Nixon	55.6	1641	04	1960
Mohave	Unpledged	0	0	04	1960
Mohave	Other	0.3	8	04	1960
Navajo	Kennedy	42.7	3052	04	1960
Navajo	Nixon	57.2	4090	04	1960
Navajo	Unpledged	0	0	04	1960
Navajo	Other	0.1	9	04	1960
Pima	Kennedy	47.3	42171	04	1960
Pima	Nixon	52.4	46734	04	1960
Pima	Unpledged	0	0	04	1960
Pima	Other	0.3	239	04	1960
Pinal	Kennedy	52.9	7232	04	1960
Pinal	Nixon	47.1	6441	04	1960
Pinal	Unpledged	0	0	04	1960
Pinal	Other	0.1	11	04	1960
Santa Cruz	Kennedy	59.6	1868	04	1960
Santa Cruz	Nixon	40.4	1265	04	1960
Santa Cruz	Unpledged	0	0	04	1960
Santa Cruz	Other	0.1	2	04	1960
Yavapai	Kennedy	38.8	4325	04	1960
Yavapai	Nixon	61.1	6813	04	1960
Yavapai	Unpledged	0	0	04	1960
Yavapai	Other	0.1	9	04	1960
Yuma	Kennedy	54.4	6642	04	1960
Yuma	Nixon	45.5	5547	04	1960
Yuma	Unpledged	0	0	04	1960
Yuma	Other	0.1	15	04	1960
Arkansas	Kennedy	52.4	2789	05	1960
Arkansas	Nixon	38.4	2043	05	1960
Arkansas	Unpledged	0	0	05	1960
Arkansas	Other	9.1	486	05	1960
Ashley	Kennedy	62	3118	05	1960
Ashley	Nixon	25.6	1288	05	1960
Ashley	Unpledged	0	0	05	1960
Ashley	Other	12.3	620	05	1960
Baxter	Kennedy	43.7	1694	05	1960
Baxter	Nixon	54.3	2108	05	1960
Baxter	Unpledged	0	0	05	1960
Baxter	Other	2	77	05	1960
Benton	Kennedy	31.2	3619	05	1960
Benton	Nixon	67.6	7832	05	1960
Benton	Unpledged	0	0	05	1960
Benton	Other	1.2	139	05	1960
Boone	Kennedy	44.5	2774	05	1960
Boone	Nixon	54.4	3388	05	1960
Boone	Unpledged	0	0	05	1960
Boone	Other	1.1	71	05	1960
Bradley	Kennedy	70.3	2960	05	1960
Bradley	Nixon	20.7	873	05	1960
Bradley	Unpledged	0	0	05	1960
Bradley	Other	9	377	05	1960
Calhoun	Kennedy	72	1151	05	1960
Calhoun	Nixon	18.5	295	05	1960
Calhoun	Unpledged	0	0	05	1960
Calhoun	Other	9.5	152	05	1960
Carroll	Kennedy	32.8	1301	05	1960
Carroll	Nixon	66	2615	05	1960
Carroll	Unpledged	0	0	05	1960
Carroll	Other	1.2	49	05	1960
Chicot	Kennedy	59.1	1803	05	1960
Chicot	Nixon	32.1	979	05	1960
Chicot	Unpledged	0	0	05	1960
Chicot	Other	8.8	269	05	1960
Clark	Kennedy	64.8	3295	05	1960
Clark	Nixon	26.7	1357	05	1960
Clark	Unpledged	0	0	05	1960
Clark	Other	8.5	431	05	1960
Clay	Kennedy	41.8	1908	05	1960
Clay	Nixon	55.7	2543	05	1960
Clay	Unpledged	0	0	05	1960
Clay	Other	2.6	117	05	1960
Cleburne	Kennedy	50.1	1144	05	1960
Cleburne	Nixon	45	1026	05	1960
Cleburne	Unpledged	0	0	05	1960
Cleburne	Other	4.9	112	05	1960
Cleveland	Kennedy	70.9	1216	05	1960
Cleveland	Nixon	16.9	290	05	1960
Cleveland	Unpledged	0	0	05	1960
Cleveland	Other	12.2	209	05	1960
Columbia	Kennedy	43.3	2427	05	1960
Columbia	Nixon	42.3	2372	05	1960
Columbia	Unpledged	0	0	05	1960
Columbia	Other	14.4	806	05	1960
Conway	Kennedy	60.5	2900	05	1960
Conway	Nixon	35.1	1685	05	1960
Conway	Unpledged	0	0	05	1960
Conway	Other	4.4	211	05	1960
Craighead	Kennedy	45.6	4898	05	1960
Craighead	Nixon	49	5258	05	1960
Craighead	Unpledged	0	0	05	1960
Craighead	Other	5.4	582	05	1960
Crawford	Kennedy	41.1	2430	05	1960
Crawford	Nixon	57.1	3373	05	1960
Crawford	Unpledged	0	0	05	1960
Crawford	Other	1.8	104	05	1960
Crittenden	Kennedy	52.2	2679	05	1960
Crittenden	Nixon	43.6	2234	05	1960
Crittenden	Unpledged	0	0	05	1960
Crittenden	Other	4.2	215	05	1960
Cross	Kennedy	57.8	2088	05	1960
Cross	Nixon	35.6	1287	05	1960
Cross	Unpledged	0	0	05	1960
Cross	Other	6.6	240	05	1960
Dallas	Kennedy	62.7	1639	05	1960
Dallas	Nixon	25.2	659	05	1960
Dallas	Unpledged	0	0	05	1960
Dallas	Other	12.1	317	05	1960
Desha	Kennedy	63.6	2502	05	1960
Desha	Nixon	27	1063	05	1960
Desha	Unpledged	0	0	05	1960
Desha	Other	9.4	371	05	1960
Drew	Kennedy	62.5	2107	05	1960
Drew	Nixon	26.4	889	05	1960
Drew	Unpledged	0	0	05	1960
Drew	Other	11.2	376	05	1960
Faulkner	Kennedy	57.8	3820	05	1960
Faulkner	Nixon	36.7	2426	05	1960
Faulkner	Unpledged	0	0	05	1960
Faulkner	Other	5.5	363	05	1960
Franklin	Kennedy	54	2025	05	1960
Franklin	Nixon	43.5	1631	05	1960
Franklin	Unpledged	0	0	05	1960
Franklin	Other	2.5	95	05	1960
Fulton	Kennedy	38	703	05	1960
Fulton	Nixon	61	1127	05	1960
Fulton	Unpledged	0	0	05	1960
Fulton	Other	1	19	05	1960
Garland	Kennedy	45.4	6333	05	1960
Garland	Nixon	51.7	7204	05	1960
Garland	Unpledged	0	0	05	1960
Garland	Other	2.9	407	05	1960
Grant	Kennedy	61.4	1394	05	1960
Grant	Nixon	24.8	563	05	1960
Grant	Unpledged	0	0	05	1960
Grant	Other	13.8	312	05	1960
Greene	Kennedy	49.8	2774	05	1960
Greene	Nixon	47.7	2658	05	1960
Greene	Unpledged	0	0	05	1960
Greene	Other	2.5	137	05	1960
Hempstead	Kennedy	54.5	2596	05	1960
Hempstead	Nixon	40.9	1948	05	1960
Hempstead	Unpledged	0	0	05	1960
Hempstead	Other	4.5	215	05	1960
Hot Spring	Kennedy	59	3454	05	1960
Hot Spring	Nixon	29.6	1732	05	1960
Hot Spring	Unpledged	0	0	05	1960
Hot Spring	Other	11.4	668	05	1960
Howard	Kennedy	49.9	1366	05	1960
Howard	Nixon	44.8	1225	05	1960
Howard	Unpledged	0	0	05	1960
Howard	Other	5.3	144	05	1960
Independence	Kennedy	47	2487	05	1960
Independence	Nixon	49.9	2639	05	1960
Independence	Unpledged	0	0	05	1960
Independence	Other	3.1	163	05	1960
Izard	Kennedy	59.6	1340	05	1960
Izard	Nixon	35.9	808	05	1960
Izard	Unpledged	0	0	05	1960
Izard	Other	4.4	100	05	1960
Jackson	Kennedy	55.4	2860	05	1960
Jackson	Nixon	38.5	1986	05	1960
Jackson	Unpledged	0	0	05	1960
Jackson	Other	6.1	313	05	1960
Jefferson	Kennedy	55.4	8442	05	1960
Jefferson	Nixon	31.8	4839	05	1960
Jefferson	Unpledged	0	0	05	1960
Jefferson	Other	12.8	1954	05	1960
Johnson	Kennedy	55	1938	05	1960
Johnson	Nixon	42.3	1490	05	1960
Johnson	Unpledged	0	0	05	1960
Johnson	Other	2.7	95	05	1960
Lafayette	Kennedy	55.3	1286	05	1960
Lafayette	Nixon	30.7	713	05	1960
Lafayette	Unpledged	0	0	05	1960
Lafayette	Other	14	326	05	1960
Lawrence	Kennedy	51	2074	05	1960
Lawrence	Nixon	44.3	1800	05	1960
Lawrence	Unpledged	0	0	05	1960
Lawrence	Other	4.7	191	05	1960
Lee	Kennedy	52.2	1409	05	1960
Lee	Nixon	38.3	1034	05	1960
Lee	Unpledged	0	0	05	1960
Lee	Other	9.6	258	05	1960
Lincoln	Kennedy	67.3	1780	05	1960
Lincoln	Nixon	23.7	626	05	1960
Lincoln	Unpledged	0	0	05	1960
Lincoln	Other	9.1	240	05	1960
Little River	Kennedy	65.2	1514	05	1960
Little River	Nixon	29.8	692	05	1960
Little River	Unpledged	0	0	05	1960
Little River	Other	5	117	05	1960
Logan	Kennedy	55.3	2636	05	1960
Logan	Nixon	42.3	2014	05	1960
Logan	Unpledged	0	0	05	1960
Logan	Other	2.4	114	05	1960
Lonoke	Kennedy	55.9	2991	05	1960
Lonoke	Nixon	29.2	1560	05	1960
Lonoke	Unpledged	0	0	05	1960
Lonoke	Other	14.9	797	05	1960
Madison	Kennedy	40.5	1702	05	1960
Madison	Nixon	58.2	2445	05	1960
Madison	Unpledged	0	0	05	1960
Madison	Other	1.3	54	05	1960
Marion	Kennedy	48.2	968	05	1960
Marion	Nixon	50.6	1016	05	1960
Marion	Unpledged	0	0	05	1960
Marion	Other	1.2	24	05	1960
Miller	Kennedy	56.1	4550	05	1960
Miller	Nixon	38.4	3113	05	1960
Miller	Unpledged	0	0	05	1960
Miller	Other	5.6	454	05	1960
Mississippi	Kennedy	48.5	5138	05	1960
Mississippi	Nixon	47.1	4983	05	1960
Mississippi	Unpledged	0	0	05	1960
Mississippi	Other	4.4	464	05	1960
Monroe	Kennedy	60.5	1856	05	1960
Monroe	Nixon	27.2	833	05	1960
Monroe	Unpledged	0	0	05	1960
Monroe	Other	12.4	379	05	1960
Montgomery	Kennedy	47	788	05	1960
Montgomery	Nixon	49.9	836	05	1960
Montgomery	Unpledged	0	0	05	1960
Montgomery	Other	3.2	53	05	1960
Nevada	Kennedy	58.3	1605	05	1960
Nevada	Nixon	34.1	937	05	1960
Nevada	Unpledged	0	0	05	1960
Nevada	Other	7.6	209	05	1960
Newton	Kennedy	31.4	844	05	1960
Newton	Nixon	67.5	1814	05	1960
Newton	Unpledged	0	0	05	1960
Newton	Other	1.1	29	05	1960
Ouachita	Kennedy	63.1	5169	05	1960
Ouachita	Nixon	29.8	2439	05	1960
Ouachita	Unpledged	0	0	05	1960
Ouachita	Other	7.1	584	05	1960
Perry	Kennedy	57	789	05	1960
Perry	Nixon	36.2	501	05	1960
Perry	Unpledged	0	0	05	1960
Perry	Other	6.9	95	05	1960
Phillips	Kennedy	61.5	4105	05	1960
Phillips	Nixon	32.5	2168	05	1960
Phillips	Unpledged	0	0	05	1960
Phillips	Other	6.1	404	05	1960
Pike	Kennedy	47.4	997	05	1960
Pike	Nixon	48.2	1013	05	1960
Pike	Unpledged	0	0	05	1960
Pike	Other	4.4	92	05	1960
Poinsett	Kennedy	51.7	2817	05	1960
Poinsett	Nixon	44.6	2430	05	1960
Poinsett	Unpledged	0	0	05	1960
Poinsett	Other	3.6	197	05	1960
Polk	Kennedy	45	1635	05	1960
Polk	Nixon	51.8	1882	05	1960
Polk	Unpledged	0	0	05	1960
Polk	Other	3.2	115	05	1960
Pope	Kennedy	49.4	2760	05	1960
Pope	Nixon	46	2573	05	1960
Pope	Unpledged	0	0	05	1960
Pope	Other	4.6	256	05	1960
Prairie	Kennedy	63.7	1680	05	1960
Prairie	Nixon	27.8	734	05	1960
Prairie	Unpledged	0	0	05	1960
Prairie	Other	8.4	222	05	1960
Pulaski	Kennedy	46.7	26034	05	1960
Pulaski	Nixon	39.7	22146	05	1960
Pulaski	Unpledged	0	0	05	1960
Pulaski	Other	13.6	7608	05	1960
Randolph	Kennedy	47.5	1556	05	1960
Randolph	Nixon	49.4	1620	05	1960
Randolph	Unpledged	0	0	05	1960
Randolph	Other	3.1	102	05	1960
St. Francis	Kennedy	53.8	2432	05	1960
St. Francis	Nixon	39.5	1786	05	1960
St. Francis	Unpledged	0	0	05	1960
St. Francis	Other	6.6	300	05	1960
Saline	Kennedy	57.4	3898	05	1960
Saline	Nixon	32.3	2195	05	1960
Saline	Unpledged	0	0	05	1960
Saline	Other	10.3	698	05	1960
Scott	Kennedy	49.3	1116	05	1960
Scott	Nixon	50.2	1137	05	1960
Scott	Unpledged	0	0	05	1960
Scott	Other	0.5	11	05	1960
Searcy	Kennedy	30.5	1022	05	1960
Searcy	Nixon	68.5	2297	05	1960
Searcy	Unpledged	0	0	05	1960
Searcy	Other	1	32	05	1960
Sebastian	Kennedy	42.2	8726	05	1960
Sebastian	Nixon	56.7	11744	05	1960
Sebastian	Unpledged	0	0	05	1960
Sebastian	Other	1.1	226	05	1960
Sevier	Kennedy	55.7	1580	05	1960
Sevier	Nixon	40.2	1141	05	1960
Sevier	Unpledged	0	0	05	1960
Sevier	Other	4	114	05	1960
Sharp	Kennedy	45.2	807	05	1960
Sharp	Nixon	51	911	05	1960
Sharp	Unpledged	0	0	05	1960
Sharp	Other	3.8	68	05	1960
Stone	Kennedy	46.2	897	05	1960
Stone	Nixon	49.4	959	05	1960
Stone	Unpledged	0	0	05	1960
Stone	Other	4.5	87	05	1960
Union	Kennedy	47.9	6500	05	1960
Union	Nixon	41.5	5631	05	1960
