county.name	candidate.name	vote.percent	vote.count	state_fips	year
Lowndes	Unpledged	16.7	310	01	1964
Macon	Johnson	0	0	01	1964
Macon	Goldwater	38.5	1858	01	1964
Macon	Unpledged	61.5	2973	01	1964
Madison	Johnson	0	0	01	1964
Madison	Goldwater	51.9	14279	01	1964
Madison	Unpledged	48.1	13217	01	1964
Marengo	Johnson	0	0	01	1964
Marengo	Goldwater	82.3	3677	01	1964
Marengo	Unpledged	17.7	789	01	1964
Marion	Johnson	0	0	01	1964
Marion	Goldwater	69.4	3966	01	1964
Marion	Unpledged	30.6	1747	01	1964
Marshall	Johnson	0	0	01	1964
Marshall	Goldwater	56.3	5712	01	1964
Marshall	Unpledged	43.7	4428	01	1964
Mobile	Johnson	0	0	01	1964
Mobile	Goldwater	70.7	49493	01	1964
Mobile	Unpledged	29.3	20488	01	1964
Monroe	Johnson	0	0	01	1964
Monroe	Goldwater	81.4	3870	01	1964
Monroe	Unpledged	18.6	886	01	1964
Montgomery	Johnson	0	0	01	1964
Montgomery	Goldwater	75.5	23015	01	1964
Montgomery	Unpledged	24.5	7482	01	1964
Morgan	Johnson	0	0	01	1964
Morgan	Goldwater	56.6	7013	01	1964
Morgan	Unpledged	43.4	5368	01	1964
Perry	Johnson	0	0	01	1964
Perry	Goldwater	79.7	2046	01	1964
Perry	Unpledged	20.3	520	01	1964
Pickens	Johnson	0	0	01	1964
Pickens	Goldwater	82.1	3416	01	1964
Pickens	Unpledged	17.9	746	01	1964
Pike	Johnson	0	0	01	1964
Pike	Goldwater	84.5	4373	01	1964
Pike	Unpledged	15.5	803	01	1964
Randolph	Johnson	0	0	01	1964
Randolph	Goldwater	62.7	3127	01	1964
Randolph	Unpledged	37.3	1864	01	1964
Russell	Johnson	0	0	01	1964
Russell	Goldwater	76	4877	01	1964
Russell	Unpledged	24	1537	01	1964
St. Clair	Johnson	0	0	01	1964
St. Clair	Goldwater	70.8	4813	01	1964
St. Clair	Unpledged	29.2	1989	01	1964
Shelby	Johnson	0	0	01	1964
Shelby	Goldwater	75.7	6037	01	1964
Shelby	Unpledged	24.3	1943	01	1964
Sumter	Johnson	0	0	01	1964
Sumter	Goldwater	80.3	1653	01	1964
Sumter	Unpledged	19.7	405	01	1964
Talladega	Johnson	0	0	01	1964
Talladega	Goldwater	70.7	8946	01	1964
Talladega	Unpledged	29.3	3712	01	1964
Tallapoosa	Johnson	0	0	01	1964
Tallapoosa	Goldwater	76.1	5530	01	1964
Tallapoosa	Unpledged	23.9	1733	01	1964
Tuscaloosa	Johnson	0	0	01	1964
Tuscaloosa	Goldwater	68.7	13227	01	1964
Tuscaloosa	Unpledged	31.3	6036	01	1964
Walker	Johnson	0	0	01	1964
Walker	Goldwater	58.4	8582	01	1964
Walker	Unpledged	41.6	6110	01	1964
Washington	Johnson	0	0	01	1964
Washington	Goldwater	70.2	2803	01	1964
Washington	Unpledged	29.8	1191	01	1964
Wilcox	Johnson	0	0	01	1964
Wilcox	Goldwater	91.9	1789	01	1964
Wilcox	Unpledged	8.1	157	01	1964
Winston	Johnson	0	0	01	1964
Winston	Goldwater	71.2	3438	01	1964
Winston	Unpledged	28.8	1391	01	1964
District 1	Johnson	66.2	3041	02	1964
District 1	Goldwater	33.8	1554	02	1964
District 1	Unpledged	0	0	02	1964
District 2	Johnson	74.8	1378	02	1964
District 2	Goldwater	25.2	464	02	1964
District 2	Unpledged	0	0	02	1964
District 3	Johnson	72.8	1745	02	1964
District 3	Goldwater	27.2	651	02	1964
District 3	Unpledged	0	0	02	1964
District 4	Johnson	70.9	3762	02	1964
District 4	Goldwater	29.1	1545	02	1964
District 4	Unpledged	0	0	02	1964
District 5	Johnson	80.9	1056	02	1964
District 5	Goldwater	19.1	250	02	1964
District 5	Unpledged	0	0	02	1964
District 6	Johnson	66.7	990	02	1964
District 6	Goldwater	33.3	495	02	1964
District 6	Unpledged	0	0	02	1964
District 7	Johnson	56.3	1242	02	1964
District 7	Goldwater	43.7	963	02	1964
District 7	Unpledged	0	0	02	1964
District 8	Johnson	59.9	13537	02	1964
District 8	Goldwater	40.1	9051	02	1964
District 8	Unpledged	0	0	02	1964
District 9	Johnson	71.9	674	02	1964
District 9	Goldwater	28.1	264	02	1964
District 9	Unpledged	0	0	02	1964
District 10	Johnson	61.9	1627	02	1964
District 10	Goldwater	38.1	1000	02	1964
District 10	Unpledged	0	0	02	1964
District 11	Johnson	74.8	1183	02	1964
District 11	Goldwater	25.2	399	02	1964
District 11	Unpledged	0	0	02	1964
District 12	Johnson	85.5	731	02	1964
District 12	Goldwater	14.5	124	02	1964
District 12	Unpledged	0	0	02	1964
District 13	Johnson	77.7	931	02	1964
District 13	Goldwater	22.3	267	02	1964
District 13	Unpledged	0	0	02	1964
District 14	Johnson	87.5	1501	02	1964
District 14	Goldwater	12.5	214	02	1964
District 14	Unpledged	0	0	02	1964
District 15	Johnson	69.5	1366	02	1964
District 15	Goldwater	30.5	600	02	1964
District 15	Unpledged	0	0	02	1964
District 16	Johnson	59.6	6410	02	1964
District 16	Goldwater	40.4	4340	02	1964
District 16	Unpledged	0	0	02	1964
District 17	Johnson	82	1149	02	1964
District 17	Goldwater	18	252	02	1964
District 17	Unpledged	0	0	02	1964
District 18	Johnson	76.5	1371	02	1964
District 18	Goldwater	23.5	420	02	1964
District 18	Unpledged	0	0	02	1964
District 19	Johnson	89.2	635	02	1964
District 19	Goldwater	10.8	77	02	1964
District 19	Unpledged	0	0	02	1964
Apache	Johnson	52.5	2042	04	1964
Apache	Goldwater	47.5	1849	04	1964
Apache	Unpledged	0	0	04	1964
Apache	Other	0	1	04	1964
Cochise	Johnson	54.2	9045	04	1964
Cochise	Goldwater	45.8	7644	04	1964
Cochise	Unpledged	0	0	04	1964
Cochise	Other	0	8	04	1964
Coconino	Johnson	47.7	5270	04	1964
Coconino	Goldwater	52.2	5756	04	1964
Coconino	Unpledged	0	0	04	1964
Coconino	Other	0.1	11	04	1964
Gila	Johnson	64.7	6821	04	1964
Gila	Goldwater	35.2	3713	04	1964
Gila	Unpledged	0	0	04	1964
Gila	Other	0	3	04	1964
Graham	Johnson	51.2	2783	04	1964
Graham	Goldwater	48.8	2655	04	1964
Graham	Unpledged	0	0	04	1964
Greenlee	Johnson	73.5	3147	04	1964
Greenlee	Goldwater	26.5	1132	04	1964
Greenlee	Unpledged	0	0	04	1964
Maricopa	Johnson	46	122042	04	1964
Maricopa	Goldwater	53.9	143114	04	1964
Maricopa	Unpledged	0	0	04	1964
Maricopa	Other	0.1	170	04	1964
Mohave	Johnson	51.7	2243	04	1964
Mohave	Goldwater	48.2	2091	04	1964
Mohave	Unpledged	0	0	04	1964
Mohave	Other	0.1	5	04	1964
Navajo	Johnson	49.4	4770	04	1964
Navajo	Goldwater	50.5	4870	04	1964
Navajo	Unpledged	0	0	04	1964
Navajo	Other	0.1	9	04	1964
Pima	Johnson	53.4	54120	04	1964
Pima	Goldwater	46.4	46955	04	1964
Pima	Unpledged	0	0	04	1964
Pima	Other	0.2	203	04	1964
Pinal	Johnson	58.7	9911	04	1964
Pinal	Goldwater	41.2	6956	04	1964
Pinal	Unpledged	0	0	04	1964
Pinal	Other	0	5	04	1964
Santa Cruz	Johnson	56.5	1955	04	1964
Santa Cruz	Goldwater	43.4	1503	04	1964
Santa Cruz	Unpledged	0	0	04	1964
Santa Cruz	Other	0.1	2	04	1964
Yavapai	Johnson	42.4	5747	04	1964
Yavapai	Goldwater	57.2	7749	04	1964
Yavapai	Unpledged	0	0	04	1964
Yavapai	Other	0.4	60	04	1964
Yuma	Johnson	54.5	7857	04	1964
Yuma	Goldwater	45.4	6548	04	1964
Yuma	Unpledged	0	0	04	1964
Yuma	Other	0	5	04	1964
Arkansas	Johnson	45.8	3200	05	1964
Arkansas	Goldwater	53.9	3769	05	1964
Arkansas	Unpledged	0	0	05	1964
Arkansas	Other	0.3	21	05	1964
Ashley	Johnson	43.2	2901	05	1964
Ashley	Goldwater	55.8	3742	05	1964
Ashley	Unpledged	0	0	05	1964
Ashley	Other	1	67	05	1964
Baxter	Johnson	59.3	2900	05	1964
Baxter	Goldwater	40.6	1986	05	1964
Baxter	Unpledged	0	0	05	1964
Baxter	Other	0.1	5	05	1964
Benton	Johnson	48.5	5655	05	1964
Benton	Goldwater	51.3	5977	05	1964
Benton	Unpledged	0	0	05	1964
Benton	Other	0.3	30	05	1964
Boone	Johnson	56.7	3770	05	1964
Boone	Goldwater	43	2857	05	1964
Boone	Unpledged	0	0	05	1964
Boone	Other	0.3	19	05	1964
Bradley	Johnson	54.3	2229	05	1964
Bradley	Goldwater	45.1	1852	05	1964
Bradley	Unpledged	0	0	05	1964
Bradley	Other	0.5	21	05	1964
Calhoun	Johnson	60.7	1409	05	1964
Calhoun	Goldwater	38.3	889	05	1964
Calhoun	Unpledged	0	0	05	1964
Calhoun	Other	1	24	05	1964
Carroll	Johnson	48.8	2005	05	1964
Carroll	Goldwater	51.2	2105	05	1964
Carroll	Unpledged	0	0	05	1964
Chicot	Johnson	59.5	2916	05	1964
Chicot	Goldwater	40.2	1972	05	1964
Chicot	Unpledged	0	0	05	1964
Chicot	Other	0.3	15	05	1964
Clark	Johnson	68.4	4127	05	1964
Clark	Goldwater	31.2	1884	05	1964
Clark	Unpledged	0	0	05	1964
Clark	Other	0.4	26	05	1964
Clay	Johnson	61.6	3280	05	1964
Clay	Goldwater	37.6	1999	05	1964
Clay	Unpledged	0	0	05	1964
Clay	Other	0.8	42	05	1964
Cleburne	Johnson	68.3	2645	05	1964
Cleburne	Goldwater	31.5	1221	05	1964
Cleburne	Unpledged	0	0	05	1964
Cleburne	Other	0.2	9	05	1964
Cleveland	Johnson	51.8	1121	05	1964
Cleveland	Goldwater	47.4	1026	05	1964
Cleveland	Unpledged	0	0	05	1964
Cleveland	Other	0.8	18	05	1964
Columbia	Johnson	46.3	3485	05	1964
Columbia	Goldwater	53.2	4009	05	1964
Columbia	Unpledged	0	0	05	1964
Columbia	Other	0.5	39	05	1964
Conway	Johnson	63.7	4205	05	1964
Conway	Goldwater	36	2378	05	1964
Conway	Unpledged	0	0	05	1964
Conway	Other	0.3	19	05	1964
Craighead	Johnson	61.5	8334	05	1964
Craighead	Goldwater	38.1	5163	05	1964
Craighead	Unpledged	0	0	05	1964
Craighead	Other	0.3	44	05	1964
Crawford	Johnson	51.6	3537	05	1964
Crawford	Goldwater	48.1	3294	05	1964
Crawford	Unpledged	0	0	05	1964
Crawford	Other	0.3	21	05	1964
Crittenden	Johnson	50.2	4168	05	1964
Crittenden	Goldwater	49	4065	05	1964
Crittenden	Unpledged	0	0	05	1964
Crittenden	Other	0.8	69	05	1964
Cross	Johnson	52.9	2421	05	1964
Cross	Goldwater	46.9	2147	05	1964
Cross	Unpledged	0	0	05	1964
Cross	Other	0.3	12	05	1964
Dallas	Johnson	51.6	1779	05	1964
Dallas	Goldwater	47.1	1625	05	1964
Dallas	Unpledged	0	0	05	1964
Dallas	Other	1.2	43	05	1964
Desha	Johnson	62.9	3294	05	1964
Desha	Goldwater	36.9	1930	05	1964
Desha	Unpledged	0	0	05	1964
Desha	Other	0.2	12	05	1964
Drew	Johnson	48	1980	05	1964
Drew	Goldwater	51.2	2109	05	1964
Drew	Unpledged	0	0	05	1964
Drew	Other	0.8	32	05	1964
Faulkner	Johnson	64.9	6116	05	1964
Faulkner	Goldwater	34.6	3259	05	1964
Faulkner	Unpledged	0	0	05	1964
Faulkner	Other	0.4	42	05	1964
Franklin	Johnson	62.5	2685	05	1964
Franklin	Goldwater	36.8	1580	05	1964
Franklin	Unpledged	0	0	05	1964
Franklin	Other	0.8	33	05	1964
Fulton	Johnson	66.6	1704	05	1964
Fulton	Goldwater	33.1	846	05	1964
Fulton	Unpledged	0	0	05	1964
Fulton	Other	0.3	7	05	1964
Garland	Johnson	53.6	11591	05	1964
Garland	Goldwater	46	9952	05	1964
Garland	Unpledged	0	0	05	1964
Garland	Other	0.4	86	05	1964
Grant	Johnson	55.1	1678	05	1964
Grant	Goldwater	42.9	1308	05	1964
Grant	Unpledged	0	0	05	1964
Grant	Other	2	61	05	1964
Greene	Johnson	67.4	4742	05	1964
Greene	Goldwater	32.3	2271	05	1964
Greene	Unpledged	0	0	05	1964
Greene	Other	0.3	24	05	1964
Hempstead	Johnson	57	3355	05	1964
Hempstead	Goldwater	42.3	2493	05	1964
Hempstead	Unpledged	0	0	05	1964
Hempstead	Other	0.7	43	05	1964
Hot Spring	Johnson	60.4	4543	05	1964
Hot Spring	Goldwater	38.7	2911	05	1964
Hot Spring	Unpledged	0	0	05	1964
Hot Spring	Other	0.9	68	05	1964
Howard	Johnson	43.1	1320	05	1964
Howard	Goldwater	53.8	1649	05	1964
Howard	Unpledged	0	0	05	1964
Howard	Other	3.1	94	05	1964
Independence	Johnson	64	4455	05	1964
Independence	Goldwater	35.5	2470	05	1964
Independence	Unpledged	0	0	05	1964
Independence	Other	0.5	35	05	1964
Izard	Johnson	69.8	1736	05	1964
Izard	Goldwater	29.2	726	05	1964
Izard	Unpledged	0	0	05	1964
Izard	Other	1	24	05	1964
Jackson	Johnson	68.1	4651	05	1964
Jackson	Goldwater	31.4	2141	05	1964
Jackson	Unpledged	0	0	05	1964
Jackson	Other	0.5	36	05	1964
Jefferson	Johnson	56	12872	05	1964
Jefferson	Goldwater	43.4	9968	05	1964
Jefferson	Unpledged	0	0	05	1964
Jefferson	Other	0.6	129	05	1964
Johnson	Johnson	66.8	3127	05	1964
Johnson	Goldwater	32.8	1535	05	1964
Johnson	Unpledged	0	0	05	1964
Johnson	Other	0.4	21	05	1964
Lafayette	Johnson	50	1484	05	1964
Lafayette	Goldwater	49.7	1476	05	1964
Lafayette	Unpledged	0	0	05	1964
Lafayette	Other	0.2	7	05	1964
Lawrence	Johnson	63.2	3498	05	1964
Lawrence	Goldwater	36.3	2013	05	1964
Lawrence	Unpledged	0	0	05	1964
Lawrence	Other	0.5	27	05	1964
Lee	Johnson	58.2	2335	05	1964
Lee	Goldwater	41.6	1668	05	1964
Lee	Unpledged	0	0	05	1964
Lee	Other	0.2	8	05	1964
Lincoln	Johnson	63.6	2468	05	1964
Lincoln	Goldwater	36.3	1410	05	1964
Lincoln	Unpledged	0	0	05	1964
Lincoln	Other	0.1	4	05	1964
Little River	Johnson	63.9	2040	05	1964
Little River	Goldwater	35.7	1141	05	1964
Little River	Unpledged	0	0	05	1964
Little River	Other	0.4	13	05	1964
Logan	Johnson	61.1	3604	05	1964
Logan	Goldwater	38.4	2265	05	1964
Logan	Unpledged	0	0	05	1964
Logan	Other	0.5	27	05	1964
Lonoke	Johnson	51.1	3818	05	1964
Lonoke	Goldwater	48.6	3636	05	1964
Lonoke	Unpledged	0	0	05	1964
Lonoke	Other	0.3	23	05	1964
Madison	Johnson	57.4	2715	05	1964
Madison	Goldwater	42.3	1997	05	1964
Madison	Unpledged	0	0	05	1964
Madison	Other	0.3	14	05	1964
Marion	Johnson	60.2	1661	05	1964
Marion	Goldwater	39.4	1088	05	1964
Marion	Unpledged	0	0	05	1964
Marion	Other	0.4	10	05	1964
Miller	Johnson	54.7	5190	05	1964
Miller	Goldwater	44.8	4253	05	1964
Miller	Unpledged	0	0	05	1964
Miller	Other	0.5	49	05	1964
Mississippi	Johnson	58.2	8678	05	1964
Mississippi	Goldwater	41.7	6213	05	1964
Mississippi	Unpledged	0	0	05	1964
Mississippi	Other	0.1	20	05	1964
Monroe	Johnson	53.3	2258	05	1964
Monroe	Goldwater	46.4	1968	05	1964
Monroe	Unpledged	0	0	05	1964
Monroe	Other	0.3	11	05	1964
Montgomery	Johnson	61.7	1358	05	1964
Montgomery	Goldwater	37.8	832	05	1964
Montgomery	Unpledged	0	0	05	1964
Montgomery	Other	0.5	12	05	1964
Nevada	Johnson	60.4	2190	05	1964
Nevada	Goldwater	38.8	1406	05	1964
Nevada	Unpledged	0	0	05	1964
Nevada	Other	0.8	29	05	1964
Newton	Johnson	49.6	1374	05	1964
Newton	Goldwater	49	1357	05	1964
Newton	Unpledged	0	0	05	1964
Newton	Other	1.4	38	05	1964
Ouachita	Johnson	66	7056	05	1964
Ouachita	Goldwater	33.4	3572	05	1964
Ouachita	Unpledged	0	0	05	1964
Ouachita	Other	0.7	70	05	1964
Perry	Johnson	55.3	1320	05	1964
Perry	Goldwater	43.9	1048	05	1964
Perry	Unpledged	0	0	05	1964
Perry	Other	0.8	19	05	1964
Phillips	Johnson	59.4	5818	05	1964
Phillips	Goldwater	40.5	3963	05	1964
Phillips	Unpledged	0	0	05	1964
Phillips	Other	0.1	9	05	1964
Pike	Johnson	54.9	1531	05	1964
Pike	Goldwater	44.5	1241	05	1964
Pike	Unpledged	0	0	05	1964
Pike	Other	0.5	15	05	1964
Poinsett	Johnson	64.9	5635	05	1964
Poinsett	Goldwater	34.9	3031	05	1964
Poinsett	Unpledged	0	0	05	1964
Poinsett	Other	0.1	13	05	1964
Polk	Johnson	55.9	2575	05	1964
Polk	Goldwater	43.9	2022	05	1964
Polk	Unpledged	0	0	05	1964
Polk	Other	0.2	11	05	1964
Pope	Johnson	63.9	4972	05	1964
Pope	Goldwater	34.1	2651	05	1964
Pope	Unpledged	0	0	05	1964
Pope	Other	2	157	05	1964
Prairie	Johnson	54.7	1812	05	1964
Prairie	Goldwater	44.6	1476	05	1964
Prairie	Unpledged	0	0	05	1964
Prairie	Other	0.7	22	05	1964
Pulaski	Johnson	51.1	40535	05	1964
Pulaski	Goldwater	48.3	38312	05	1964
Pulaski	Unpledged	0	0	05	1964
Pulaski	Other	0.6	442	05	1964
Randolph	Johnson	66.8	2680	05	1964
Randolph	Goldwater	32.7	1312	05	1964
Randolph	Unpledged	0	0	05	1964
Randolph	Other	0.4	17	05	1964
St. Francis	Johnson	51.9	3651	05	1964
St. Francis	Goldwater	48	3377	05	1964
St. Francis	Unpledged	0	0	05	1964
St. Francis	Other	0.1	10	05	1964
Saline	Johnson	60.2	5605	05	1964
Saline	Goldwater	39	3628	05	1964
Saline	Unpledged	0	0	05	1964
Saline	Other	0.9	80	05	1964
Scott	Johnson	62	1838	05	1964
Scott	Goldwater	37.8	1121	05	1964
Scott	Unpledged	0	0	05	1964
Scott	Other	0.2	5	05	1964
Searcy	Johnson	47.7	1508	05	1964
Searcy	Goldwater	52.1	1649	05	1964
Searcy	Unpledged	0	0	05	1964
Searcy	Other	0.2	6	05	1964
Sebastian	Johnson	43.8	10299	05	1964
Sebastian	Goldwater	55.8	13110	05	1964
Sebastian	Unpledged	0	0	05	1964
Sebastian	Other	0.4	84	05	1964
Sevier	Johnson	62.8	2123	05	1964
Sevier	Goldwater	36.9	1249	05	1964
Sevier	Unpledged	0	0	05	1964
Sevier	Other	0.3	11	05	1964
Sharp	Johnson	59.4	1810	05	1964
Sharp	Goldwater	39.9	1215	05	1964
Sharp	Unpledged	0	0	05	1964
Sharp	Other	0.7	22	05	1964
Stone	Johnson	58.7	1374	05	1964
Stone	Goldwater	40.3	942	05	1964
Stone	Unpledged	0	0	05	1964
Stone	Other	1	24	05	1964
Union	Johnson	44.6	6948	05	1964
Union	Goldwater	54.4	8472	05	1964
Union	Unpledged	0	0	05	1964
Union	Other	1	160	05	1964
Van Buren	Johnson	61.3	2054	05	1964
Van Buren	Goldwater	37.9	1270	05	1964
Van Buren	Unpledged	0	0	05	1964
Van Buren	Other	0.8	28	05	1964
Washington	Johnson	59.6	10166	05	1964
Washington	Goldwater	40.2	6856	05	1964
Washington	Unpledged	0	0	05	1964
Washington	Other	0.3	48	05	1964
White	Johnson	56.2	6566	05	1964
White	Goldwater	43	5023	05	1964
White	Unpledged	0	0	05	1964
White	Other	0.8	95	05	1964
Woodruff	Johnson	62.5	2307	05	1964
Woodruff	Goldwater	37	1366	05	1964
Woodruff	Unpledged	0	0	05	1964
Woodruff	Other	0.5	20	05	1964
Yell	Johnson	68.9	3407	05	1964
Yell	Goldwater	30.9	1527	05	1964
Yell	Unpledged	0	0	05	1964
Yell	Other	0.3	14	05	1964
Alameda	Johnson	66.4	283833	06	1964
Alameda	Goldwater	33.5	142998	06	1964
Alameda	Unpledged	0	0	06	1964
Alameda	Other	0.1	509	06	1964
Alpine	Johnson	42.3	91	06	1964
Alpine	Goldwater	57.7	124	06	1964
Alpine	Unpledged	0	0	06	1964
Amador	Johnson	66.9	3410	06	1964
Amador	Goldwater	33	1682	06	1964
Amador	Unpledged	0	0	06	1964
Amador	Other	0.1	6	06	1964
Butte	Johnson	51.5	20831	06	1964
Butte	Goldwater	48.4	19574	06	1964
Butte	Unpledged	0	0	06	1964
Butte	Other	0	14	06	1964
