county.name	candidate.name	vote.percent	vote.count	state_fips	year
Crenshaw	Clinton	48.8	2172	01	1996
Crenshaw	Dole	43.6	1939	01	1996
Crenshaw	Perot	7.1	317	01	1996
Crenshaw	Other	0.4	19	01	1996
Cullman	Clinton	35.9	9544	01	1996
Cullman	Dole	53.9	14308	01	1996
Cullman	Perot	9.2	2440	01	1996
Cullman	Other	1	261	01	1996
Dale	Clinton	33	4732	01	1996
Dale	Dole	57.8	8288	01	1996
Dale	Perot	8.5	1216	01	1996
Dale	Other	0.7	94	01	1996
Dallas	Clinton	59.5	10507	01	1996
Dallas	Dole	37.5	6612	01	1996
Dallas	Perot	2.7	477	01	1996
Dallas	Other	0.3	58	01	1996
DeKalb	Clinton	36.1	6544	01	1996
DeKalb	Dole	54.1	9823	01	1996
DeKalb	Perot	8.9	1609	01	1996
DeKalb	Other	0.9	167	01	1996
Elmore	Clinton	31.2	6530	01	1996
Elmore	Dole	61.8	12937	01	1996
Elmore	Perot	6.5	1368	01	1996
Elmore	Other	0.5	111	01	1996
Escambia	Clinton	41.9	4651	01	1996
Escambia	Dole	47	5214	01	1996
Escambia	Perot	7.8	867	01	1996
Escambia	Other	3.4	372	01	1996
Etowah	Clinton	47.9	17976	01	1996
Etowah	Dole	44.8	16835	01	1996
Etowah	Perot	6.7	2529	01	1996
Etowah	Other	0.6	221	01	1996
Fayette	Clinton	46.9	3381	01	1996
Fayette	Dole	44.3	3191	01	1996
Fayette	Perot	8.2	590	01	1996
Fayette	Other	0.7	47	01	1996
Franklin	Clinton	48	5028	01	1996
Franklin	Dole	42.4	4449	01	1996
Franklin	Perot	9.2	966	01	1996
Franklin	Other	0.4	39	01	1996
Geneva	Clinton	35.3	3174	01	1996
Geneva	Dole	52.6	4725	01	1996
Geneva	Perot	9.5	857	01	1996
Geneva	Other	2.5	227	01	1996
Greene	Clinton	79.7	3526	01	1996
Greene	Dole	18	796	01	1996
Greene	Perot	1.2	55	01	1996
Greene	Other	1.1	47	01	1996
Hale	Clinton	61.6	3372	01	1996
Hale	Dole	34.6	1893	01	1996
Hale	Perot	3.5	190	01	1996
Hale	Other	0.3	18	01	1996
Henry	Clinton	45.5	3019	01	1996
Henry	Dole	46.4	3082	01	1996
Henry	Perot	7.8	515	01	1996
Henry	Other	0.3	21	01	1996
Houston	Clinton	31.3	8791	01	1996
Houston	Dole	62.3	17476	01	1996
Houston	Perot	5.9	1653	01	1996
Houston	Other	0.5	143	01	1996
Jackson	Clinton	52.7	8204	01	1996
Jackson	Dole	36.3	5650	01	1996
Jackson	Perot	10.1	1573	01	1996
Jackson	Other	0.8	131	01	1996
Jefferson	Clinton	46.1	120208	01	1996
Jefferson	Dole	50.2	130980	01	1996
Jefferson	Perot	3.1	7997	01	1996
Jefferson	Other	0.7	1721	01	1996
Lamar	Clinton	44.4	2843	01	1996
Lamar	Dole	46.1	2955	01	1996
Lamar	Perot	9.3	597	01	1996
Lamar	Other	0.2	15	01	1996
Lauderdale	Clinton	44.7	13619	01	1996
Lauderdale	Dole	46.2	14058	01	1996
Lauderdale	Perot	8.5	2574	01	1996
Lauderdale	Other	0.6	185	01	1996
Lawrence	Clinton	51.8	5254	01	1996
Lawrence	Dole	38.4	3893	01	1996
Lawrence	Perot	9.5	964	01	1996
Lawrence	Other	0.3	32	01	1996
Lee	Clinton	38.9	12919	01	1996
Lee	Dole	54.1	17985	01	1996
Lee	Perot	5.9	1949	01	1996
Lee	Other	1.1	361	01	1996
Limestone	Clinton	38.9	8045	01	1996
Limestone	Dole	52.5	10862	01	1996
Limestone	Perot	8	1659	01	1996
Limestone	Other	0.6	116	01	1996
Lowndes	Clinton	73	3970	01	1996
Lowndes	Dole	25.2	1369	01	1996
Lowndes	Perot	1.3	72	01	1996
Lowndes	Other	0.6	30	01	1996
Macon	Clinton	85.6	7018	01	1996
Macon	Dole	12	987	01	1996
Macon	Perot	1.8	150	01	1996
Macon	Other	0.6	48	01	1996
Madison	Clinton	41.9	42259	01	1996
Madison	Dole	50	50390	01	1996
Madison	Perot	7.4	7437	01	1996
Madison	Other	0.8	772	01	1996
Marengo	Clinton	52.7	4899	01	1996
Marengo	Dole	43.2	4013	01	1996
Marengo	Perot	3.6	337	01	1996
Marengo	Other	0.5	45	01	1996
Marion	Clinton	46.6	5049	01	1996
Marion	Dole	43.8	4742	01	1996
Marion	Perot	9	979	01	1996
Marion	Other	0.6	60	01	1996
Marshall	Clinton	37.4	8722	01	1996
Marshall	Dole	52.9	12323	01	1996
Marshall	Perot	9.2	2150	01	1996
Marshall	Other	0.5	105	01	1996
Mobile	Clinton	42.1	54749	01	1996
Mobile	Dole	51.3	66775	01	1996
Mobile	Perot	5.8	7555	01	1996
Mobile	Other	0.8	1024	01	1996
Monroe	Clinton	43.9	3815	01	1996
Monroe	Dole	50.4	4382	01	1996
Monroe	Perot	5.6	486	01	1996
Monroe	Other	0.2	15	01	1996
Montgomery	Clinton	48.7	38382	01	1996
Montgomery	Dole	48	37784	01	1996
Montgomery	Perot	2.6	2036	01	1996
Montgomery	Other	0.7	542	01	1996
Morgan	Clinton	36.5	14616	01	1996
Morgan	Dole	54.4	21765	01	1996
Morgan	Perot	8.4	3348	01	1996
Morgan	Other	0.7	284	01	1996
Perry	Clinton	68.7	4053	01	1996
Perry	Dole	28.8	1703	01	1996
Perry	Perot	2	119	01	1996
Perry	Other	0.5	28	01	1996
Pickens	Clinton	51.7	4018	01	1996
Pickens	Dole	42.7	3322	01	1996
Pickens	Perot	5.2	403	01	1996
Pickens	Other	0.4	30	01	1996
Pike	Clinton	43.7	4514	01	1996
Pike	Dole	51.1	5281	01	1996
Pike	Perot	4.9	503	01	1996
Pike	Other	0.4	43	01	1996
Randolph	Clinton	43.4	3023	01	1996
Randolph	Dole	47.4	3304	01	1996
Randolph	Perot	8.7	603	01	1996
Randolph	Other	0.6	39	01	1996
Russell	Clinton	57.2	7834	01	1996
Russell	Dole	36.7	5025	01	1996
Russell	Perot	5.8	792	01	1996
Russell	Other	0.3	44	01	1996
St. Clair	Clinton	30.2	6187	01	1996
St. Clair	Dole	62.3	12762	01	1996
St. Clair	Perot	6.9	1417	01	1996
St. Clair	Other	0.6	123	01	1996
Shelby	Clinton	22.2	11280	01	1996
Shelby	Dole	73.1	37090	01	1996
Shelby	Perot	4	2035	01	1996
Shelby	Other	0.7	368	01	1996
Sumter	Clinton	72.9	4706	01	1996
Sumter	Dole	24.2	1561	01	1996
Sumter	Perot	2.7	172	01	1996
Sumter	Other	0.3	17	01	1996
Talladega	Clinton	45.6	10385	01	1996
Talladega	Dole	48	10931	01	1996
Talladega	Perot	5.9	1335	01	1996
Talladega	Other	0.6	127	01	1996
Tallapoosa	Clinton	41	6071	01	1996
Tallapoosa	Dole	51.5	7627	01	1996
Tallapoosa	Perot	7	1038	01	1996
Tallapoosa	Other	0.5	79	01	1996
Tuscaloosa	Clinton	42.4	23067	01	1996
Tuscaloosa	Dole	51.4	27939	01	1996
Tuscaloosa	Perot	5.6	3048	01	1996
Tuscaloosa	Other	0.6	328	01	1996
Walker	Clinton	51.8	12929	01	1996
Walker	Dole	39.4	9837	01	1996
Walker	Perot	8.1	2012	01	1996
Walker	Other	0.6	161	01	1996
Washington	Clinton	51.1	3935	01	1996
Washington	Dole	37.7	2900	01	1996
Washington	Perot	10.6	819	01	1996
Washington	Other	0.6	43	01	1996
Wilcox	Clinton	68.1	3303	01	1996
Wilcox	Dole	30	1454	01	1996
Wilcox	Perot	1.5	71	01	1996
Wilcox	Other	0.4	19	01	1996
Winston	Clinton	36.2	3120	01	1996
Winston	Dole	54.8	4728	01	1996
Winston	Perot	8.4	723	01	1996
Winston	Other	0.6	56	01	1996
District 1	Clinton	22.2	1480	02	1996
District 1	Dole	63.1	4209	02	1996
District 1	Perot	10.4	696	02	1996
District 1	Other	4.2	282	02	1996
District 2	Clinton	35.7	2563	02	1996
District 2	Dole	45.2	3247	02	1996
District 2	Perot	12.7	912	02	1996
District 2	Other	6.3	454	02	1996
District 3	Clinton	47.8	3724	02	1996
District 3	Dole	34.3	2671	02	1996
District 3	Perot	8.4	654	02	1996
District 3	Other	9.5	741	02	1996
District 4	Clinton	40.6	3037	02	1996
District 4	Dole	44.6	3336	02	1996
District 4	Perot	9.3	694	02	1996
District 4	Other	5.6	421	02	1996
District 5	Clinton	36.3	2148	02	1996
District 5	Dole	43.3	2564	02	1996
District 5	Perot	13.9	826	02	1996
District 5	Other	6.5	387	02	1996
District 6	Clinton	30.9	1576	02	1996
District 6	Dole	53.1	2707	02	1996
District 6	Perot	10.9	557	02	1996
District 6	Other	5.1	260	02	1996
District 7	Clinton	30.2	2177	02	1996
District 7	Dole	48.8	3517	02	1996
District 7	Perot	12.6	907	02	1996
District 7	Other	8.5	613	02	1996
District 8	Clinton	25.7	1643	02	1996
District 8	Dole	56.6	3624	02	1996
District 8	Perot	12.9	826	02	1996
District 8	Other	4.8	305	02	1996
District 9	Clinton	23.3	1334	02	1996
District 9	Dole	60.3	3459	02	1996
District 9	Perot	12.7	727	02	1996
District 9	Other	3.7	213	02	1996
District 10	Clinton	30.3	2203	02	1996
District 10	Dole	57.5	4184	02	1996
District 10	Perot	8.8	642	02	1996
District 10	Other	3.3	243	02	1996
District 11	Clinton	33.1	1946	02	1996
District 11	Dole	52.3	3073	02	1996
District 11	Perot	10.3	603	02	1996
District 11	Other	4.3	255	02	1996
District 12	Clinton	29.7	1825	02	1996
District 12	Dole	58.1	3568	02	1996
District 12	Perot	8.8	543	02	1996
District 12	Other	3.4	208	02	1996
District 13	Clinton	39.5	2780	02	1996
District 13	Dole	46.5	3270	02	1996
District 13	Perot	8.6	608	02	1996
District 13	Other	5.4	380	02	1996
District 14	Clinton	29.1	1471	02	1996
District 14	Dole	59.4	3005	02	1996
District 14	Perot	9.1	458	02	1996
District 14	Other	2.5	125	02	1996
District 15	Clinton	43.2	2178	02	1996
District 15	Dole	39.2	1974	02	1996
District 15	Perot	11	552	02	1996
District 15	Other	6.6	335	02	1996
District 16	Clinton	45.8	1629	02	1996
District 16	Dole	37.3	1328	02	1996
District 16	Perot	11.6	414	02	1996
District 16	Other	5.3	188	02	1996
District 17	Clinton	31.2	1868	02	1996
District 17	Dole	54.8	3284	02	1996
District 17	Perot	10.6	633	02	1996
District 17	Other	3.4	204	02	1996
District 18	Clinton	33.3	2708	02	1996
District 18	Dole	52.2	4245	02	1996
District 18	Perot	8.5	694	02	1996
District 18	Other	5.9	481	02	1996
District 19	Clinton	33.2	2014	02	1996
District 19	Dole	52.1	3159	02	1996
District 19	Perot	10.5	636	02	1996
District 19	Other	4.3	259	02	1996
District 20	Clinton	35.7	2144	02	1996
District 20	Dole	50.4	3025	02	1996
District 20	Perot	9.1	545	02	1996
District 20	Other	4.8	289	02	1996
District 21	Clinton	39.6	2228	02	1996
District 21	Dole	45.4	2553	02	1996
District 21	Perot	9.9	557	02	1996
District 21	Other	5.1	286	02	1996
District 22	Clinton	34.5	2511	02	1996
District 22	Dole	53.3	3887	02	1996
District 22	Perot	8.6	624	02	1996
District 22	Other	3.6	266	02	1996
District 23	Clinton	29.1	1071	02	1996
District 23	Dole	57.7	2127	02	1996
District 23	Perot	10.5	388	02	1996
District 23	Other	2.7	99	02	1996
District 24	Clinton	30.2	1914	02	1996
District 24	Dole	57.7	3653	02	1996
District 24	Perot	8.7	548	02	1996
District 24	Other	3.5	220	02	1996
District 25	Clinton	24.5	1629	02	1996
District 25	Dole	61.7	4099	02	1996
District 25	Perot	10.4	691	02	1996
District 25	Other	3.4	224	02	1996
District 26	Clinton	23.2	1519	02	1996
District 26	Dole	59.7	3913	02	1996
District 26	Perot	13.5	883	02	1996
District 26	Other	3.7	241	02	1996
District 27	Clinton	24.4	1887	02	1996
District 27	Dole	56.6	4384	02	1996
District 27	Perot	14.5	1122	02	1996
District 27	Other	4.6	356	02	1996
District 28	Clinton	21.7	1645	02	1996
District 28	Dole	55.3	4202	02	1996
District 28	Perot	17.6	1333	02	1996
District 28	Other	5.4	412	02	1996
District 29	Clinton	40.3	3023	02	1996
District 29	Dole	40.1	3012	02	1996
District 29	Perot	8.8	658	02	1996
District 29	Other	10.9	817	02	1996
District 30	Clinton	32.8	1794	02	1996
District 30	Dole	50.9	2785	02	1996
District 30	Perot	11	601	02	1996
District 30	Other	5.4	295	02	1996
District 31	Clinton	34.2	1903	02	1996
District 31	Dole	49	2721	02	1996
District 31	Perot	12.3	684	02	1996
District 31	Other	4.5	249	02	1996
District 32	Clinton	26.4	1275	02	1996
District 32	Dole	56.7	2736	02	1996
District 32	Perot	14	675	02	1996
District 32	Other	2.9	140	02	1996
District 33	Clinton	26	1852	02	1996
District 33	Dole	57.5	4089	02	1996
District 33	Perot	10.7	759	02	1996
District 33	Other	5.8	412	02	1996
District 34	Clinton	23	1388	02	1996
District 34	Dole	61	3677	02	1996
District 34	Perot	12.2	734	02	1996
District 34	Other	3.8	230	02	1996
District 35	Clinton	25.4	1447	02	1996
District 35	Dole	53	3016	02	1996
District 35	Perot	15.4	875	02	1996
District 35	Other	6.1	349	02	1996
District 36	Clinton	46.1	2321	02	1996
District 36	Dole	39.6	1992	02	1996
District 36	Perot	9	453	02	1996
District 36	Other	5.3	268	02	1996
District 37	Clinton	46.6	2134	02	1996
District 37	Dole	40.1	1835	02	1996
District 37	Perot	10	456	02	1996
District 37	Other	3.3	150	02	1996
District 38	Clinton	51.5	2436	02	1996
District 38	Dole	36.3	1716	02	1996
District 38	Perot	8.3	393	02	1996
District 38	Other	3.9	183	02	1996
District 39	Clinton	54.5	2692	02	1996
District 39	Dole	32.8	1618	02	1996
District 39	Perot	8.2	404	02	1996
District 39	Other	4.5	224	02	1996
District 40	Clinton	41.9	1260	02	1996
District 40	Dole	42.6	1280	02	1996
District 40	Perot	12.2	368	02	1996
District 40	Other	3.2	97	02	1996
Absentee	Clinton	60	3	02	1996
Absentee	Dole	40	2	02	1996
Absentee	Perot	0	0	02	1996
Apache	Clinton	66.3	12394	04	1996
Apache	Dole	25.5	4761	04	1996
Apache	Perot	6.9	1296	04	1996
Apache	Other	1.2	233	04	1996
Cochise	Clinton	43.2	13782	04	1996
Cochise	Dole	45	14365	04	1996
Cochise	Perot	10.5	3346	04	1996
Cochise	Other	1.3	430	04	1996
Coconino	Clinton	53.2	20475	04	1996
Coconino	Dole	35.4	13638	04	1996
Coconino	Perot	9.5	3666	04	1996
Coconino	Other	1.9	743	04	1996
Gila	Clinton	49.3	8577	04	1996
Gila	Dole	36.8	6407	04	1996
Gila	Perot	12.7	2211	04	1996
Gila	Other	1.2	216	04	1996
Graham	Clinton	42.4	3938	04	1996
Graham	Dole	45.4	4222	04	1996
Graham	Perot	11.1	1034	04	1996
Graham	Other	1.1	102	04	1996
Greenlee	Clinton	51.7	1755	04	1996
Greenlee	Dole	34.2	1159	04	1996
Greenlee	Perot	12.6	426	04	1996
Greenlee	Other	1.6	53	04	1996
La Paz	Clinton	43.7	1964	04	1996
La Paz	Dole	42.3	1902	04	1996
La Paz	Perot	13.3	597	04	1996
La Paz	Other	0.7	30	04	1996
Maricopa	Clinton	44.5	363991	04	1996
Maricopa	Dole	47.2	386015	04	1996
Maricopa	Perot	7.2	58479	04	1996
Maricopa	Other	1.1	8947	04	1996
Mohave	Clinton	40	16629	04	1996
Mohave	Dole	43.3	17997	04	1996
Mohave	Perot	15.3	6369	04	1996
Mohave	Other	1.3	538	04	1996
Navajo	Clinton	51.8	12912	04	1996
Navajo	Dole	37.1	9262	04	1996
Navajo	Perot	9.9	2461	04	1996
Navajo	Other	1.2	303	04	1996
Pima	Clinton	52.2	137983	04	1996
Pima	Dole	39.4	104121	04	1996
Pima	Perot	7.1	18809	04	1996
Pima	Other	1.4	3639	04	1996
Pinal	Clinton	53.1	19579	04	1996
Pinal	Dole	35.3	13034	04	1996
Pinal	Perot	10.8	3972	04	1996
Pinal	Other	0.8	310	04	1996
Santa Cruz	Clinton	64.2	5241	04	1996
Santa Cruz	Dole	27.6	2256	04	1996
Santa Cruz	Perot	7.3	600	04	1996
Santa Cruz	Other	0.9	70	04	1996
Yavapai	Clinton	36.6	21801	04	1996
Yavapai	Dole	50.3	29921	04	1996
Yavapai	Perot	11.2	6649	04	1996
Yavapai	Other	1.9	1124	04	1996
Yuma	Clinton	44.3	12267	04	1996
Yuma	Dole	47	13013	04	1996
Yuma	Perot	7.8	2157	04	1996
Yuma	Other	0.8	234	04	1996
Arkansas	Clinton	63	4220	05	1996
Arkansas	Dole	28.5	1910	05	1996
Arkansas	Perot	6.9	463	05	1996
Arkansas	Other	1.6	105	05	1996
Ashley	Clinton	60.5	5011	05	1996
Ashley	Dole	29.3	2428	05	1996
Ashley	Perot	8.5	704	05	1996
Ashley	Other	1.7	138	05	1996
Baxter	Clinton	43.2	6703	05	1996
Baxter	Dole	44.4	6877	05	1996
Baxter	Perot	10.1	1572	05	1996
Baxter	Other	2.3	353	05	1996
Benton	Clinton	37.6	17205	05	1996
Benton	Dole	51.9	23748	05	1996
Benton	Perot	9.1	4147	05	1996
Benton	Other	1.5	668	05	1996
Boone	Clinton	43.3	5745	05	1996
Boone	Dole	45.9	6093	05	1996
Boone	Perot	8.5	1132	05	1996
Boone	Other	2.2	292	05	1996
Bradley	Clinton	64.7	2566	05	1996
Bradley	Dole	28.9	1146	05	1996
Bradley	Perot	5.6	221	05	1996
Bradley	Other	0.9	35	05	1996
Calhoun	Clinton	57	1306	05	1996
Calhoun	Dole	31.7	727	05	1996
Calhoun	Perot	10.3	237	05	1996
Calhoun	Other	1	22	05	1996
Carroll	Clinton	41.8	3689	05	1996
Carroll	Dole	44.8	3957	05	1996
Carroll	Perot	11.2	986	05	1996
Carroll	Other	2.2	191	05	1996
Chicot	Clinton	70.3	3090	05	1996
Chicot	Dole	24	1056	05	1996
Chicot	Perot	5.3	233	05	1996
Chicot	Other	0.4	19	05	1996
Clark	Clinton	65	5281	05	1996
Clark	Dole	26	2112	05	1996
Clark	Perot	7	567	05	1996
Clark	Other	2	162	05	1996
Clay	Clinton	65.6	3848	05	1996
Clay	Dole	25.8	1512	05	1996
Clay	Perot	7.9	464	05	1996
Clay	Other	0.7	39	05	1996
Cleburne	Clinton	47.3	4475	05	1996
Cleburne	Dole	40.2	3807	05	1996
Cleburne	Perot	10.8	1021	05	1996
Cleburne	Other	1.7	161	05	1996
Cleveland	Clinton	57.6	1741	05	1996
Cleveland	Dole	32.7	990	05	1996
Cleveland	Perot	8.9	268	05	1996
Cleveland	Other	0.8	25	05	1996
Columbia	Clinton	52.7	4730	05	1996
Columbia	Dole	37.6	3376	05	1996
Columbia	Perot	7.5	678	05	1996
Columbia	Other	2.2	198	05	1996
Conway	Clinton	55.7	4055	05	1996
Conway	Dole	31.7	2307	05	1996
Conway	Perot	10.2	746	05	1996
Conway	Other	2.4	174	05	1996
Craighead	Clinton	54	13284	05	1996
Craighead	Dole	37.5	9210	05	1996
Craighead	Perot	7.2	1778	05	1996
Craighead	Other	1.3	310	05	1996
Crawford	Clinton	42.7	6749	05	1996
Crawford	Dole	45.4	7182	05	1996
Crawford	Perot	10.6	1683	05	1996
Crawford	Other	1.3	200	05	1996
Crittenden	Clinton	59.1	8415	05	1996
Crittenden	Dole	32.8	4673	05	1996
Crittenden	Perot	3.9	554	05	1996
Crittenden	Other	4.2	594	05	1996
Cross	Clinton	58.9	3631	05	1996
Cross	Dole	32.5	2000	05	1996
Cross	Perot	7.6	466	05	1996
Cross	Other	1	63	05	1996
Dallas	Clinton	61.7	2118	05	1996
Dallas	Dole	30.3	1041	05	1996
Dallas	Perot	6.9	236	05	1996
Dallas	Other	1.2	40	05	1996
Desha	Clinton	70.9	3230	05	1996
Desha	Dole	21.5	978	05	1996
Desha	Perot	5.4	247	05	1996
Desha	Other	2.2	98	05	1996
Drew	Clinton	62.9	3570	05	1996
Drew	Dole	29.2	1657	05	1996
Drew	Perot	7	395	05	1996
Drew	Other	0.9	53	05	1996
Faulkner	Clinton	49.9	12032	05	1996
Faulkner	Dole	42.2	10178	05	1996
Faulkner	Perot	6.3	1528	05	1996
Faulkner	Other	1.6	385	05	1996
Franklin	Clinton	52.8	3269	05	1996
Franklin	Dole	36.3	2246	05	1996
Franklin	Perot	10.1	626	05	1996
Franklin	Other	0.8	47	05	1996
Fulton	Clinton	55.9	2361	05	1996
Fulton	Dole	32	1351	05	1996
Fulton	Perot	10.8	455	05	1996
Fulton	Other	1.3	56	05	1996
Garland	Clinton	53.1	19211	05	1996
Garland	Dole	37.7	13662	05	1996
Garland	Perot	7.6	2769	05	1996
Garland	Other	1.6	564	05	1996
Grant	Clinton	53.3	2948	05	1996
Grant	Dole	34.8	1925	05	1996
Grant	Perot	10.1	557	05	1996
Grant	Other	1.9	106	05	1996
Greene	Clinton	57.6	6622	05	1996
Greene	Dole	32.7	3757	05	1996
Greene	Perot	8.8	1014	05	1996
Greene	Other	0.9	102	05	1996
Hempstead	Clinton	66	4983	05	1996
Hempstead	Dole	26.8	2021	05	1996
Hempstead	Perot	6.6	501	05	1996
Hempstead	Other	0.6	46	05	1996
Hot Spring	Clinton	59.1	6002	05	1996
Hot Spring	Dole	28.2	2864	05	1996
Hot Spring	Perot	11.1	1123	05	1996
Hot Spring	Other	1.6	166	05	1996
Howard	Clinton	59.2	2741	05	1996
Howard	Dole	31.9	1478	05	1996
Howard	Perot	8	369	05	1996
Howard	Other	0.9	44	05	1996
Independence	Clinton	53.7	6240	05	1996
Independence	Dole	34.6	4021	05	1996
Independence	Perot	9.7	1126	05	1996
Independence	Other	2.1	241	05	1996
Izard	Clinton	55.1	2818	05	1996
Izard	Dole	32.8	1678	05	1996
Izard	Perot	10.6	541	05	1996
Izard	Other	1.5	76	05	1996
Jackson	Clinton	66.2	4304	05	1996
Jackson	Dole	23.5	1525	05	1996
Jackson	Perot	9.4	611	05	1996
Jackson	Other	0.9	60	05	1996
Jefferson	Clinton	71.2	19701	05	1996
Jefferson	Dole	22.9	6330	05	1996
Jefferson	Perot	4.6	1284	05	1996
Jefferson	Other	1.3	362	05	1996
Johnson	Clinton	52.5	3585	05	1996
Johnson	Dole	34.6	2367	05	1996
Johnson	Perot	11.1	757	05	1996
Johnson	Other	1.8	124	05	1996
Lafayette	Clinton	64.1	2466	05	1996
Lafayette	Dole	25.3	971	05	1996
Lafayette	Perot	9.7	374	05	1996
Lafayette	Other	0.9	34	05	1996
Lawrence	Clinton	59.5	3652	05	1996
Lawrence	Dole	29.7	1823	05	1996
Lawrence	Perot	9.9	609	05	1996
Lawrence	Other	0.9	57	05	1996
Lee	Clinton	71.8	3267	05	1996
Lee	Dole	22.2	1013	05	1996
Lee	Perot	5.6	257	05	1996
Lee	Other	0.4	16	05	1996
Lincoln	Clinton	68.6	2517	05	1996
Lincoln	Dole	24.7	907	05	1996
Lincoln	Perot	6	221	05	1996
Lincoln	Other	0.6	23	05	1996
Little River	Clinton	62.3	3183	05	1996
Little River	Dole	27.6	1409	05	1996
Little River	Perot	9.4	480	05	1996
Little River	Other	0.8	40	05	1996
Logan	Clinton	47.9	3832	05	1996
Logan	Dole	37.1	2966	05	1996
Logan	Perot	13.1	1048	05	1996
Logan	Other	1.9	156	05	1996
Lonoke	Clinton	50.1	8049	05	1996
Lonoke	Dole	39.9	6414	05	1996
Lonoke	Perot	8.5	1369	05	1996
Lonoke	Other	1.4	224	05	1996
Madison	Clinton	46.8	2504	05	1996
Madison	Dole	43	2303	05	1996
Madison	Perot	8.6	461	05	1996
Madison	Other	1.6	87	05	1996
Marion	Clinton	44.7	2735	05	1996
Marion	Dole	37.7	2312	05	1996
Marion	Perot	12.5	764	05	1996
Marion	Other	5.1	314	05	1996
Miller	Clinton	51.7	6469	05	1996
Miller	Dole	39	4874	05	1996
Miller	Perot	8.3	1043	05	1996
Miller	Other	1	120	05	1996
Mississippi	Clinton	62.2	8301	05	1996
Mississippi	Dole	29.4	3919	05	1996
Mississippi	Perot	7.6	1016	05	1996
Mississippi	Other	0.8	111	05	1996
Monroe	Clinton	65	2247	05	1996
Monroe	Dole	28.1	973	05	1996
Monroe	Perot	5.8	202	05	1996
Monroe	Other	1	36	05	1996
Montgomery	Clinton	52.9	1830	05	1996
Montgomery	Dole	32.9	1137	05	1996
Montgomery	Perot	12.3	427	05	1996
Montgomery	Other	1.9	66	05	1996
Nevada	Clinton	62.4	2279	05	1996
Nevada	Dole	26.7	976	05	1996
Nevada	Perot	9.5	345	05	1996
